id,code,original_code,description,unit,category,subcategory,work_type,rate,cellRate_reference,cellRate_rate,excelCellReference,sourceSheetName,keywords
GW0691,692,692,Take up temp kerb race & dispose,m,Groundworks,General Groundworks,Groundworks,6.74,E773,6.74,A773,External Works,general_groundworks
GW0692,693,693,Brickwork; HB thick skin of facing brickwork laid against concrete; stretcher bond; PC£450/1000; inc 5/m2 ties shot fired to concrete,m²,Groundworks,General Groundworks,Groundworks,101.56,E776,101.56,A776,External Works,general_groundworks
GW0693,694,694,Brickwork; HB thick skin of facing brickwork laid against concrete; stretcher bond; to upstands/planters not exceeding 1m high; PC£450/1000; inc 5/m2 ties shot fired to concrete,m²,Groundworks,General Groundworks,Groundworks,118.19,E777,118.19,A777,External Works,1m|depth_1m|general_groundworks
GW0694,695,695,Lay only brickwork; HB thick skin of facing brickwork laid against concrete; stretcher bond; to upstands/planters/step risers not exceeding 1m high; free issue bricks & mortar; inc 5/m2 ties shot fired to concrete,m²,Groundworks,General Groundworks,Groundworks,76.0,E778,76.0,A778,External Works,1m|depth_1m|general_groundworks
GW0695,696,696,Lay only brickwork; HB thick skin of facing brickwork laid against concrete; stretcher bond; to upstands/planters not exceeding 1m high; free issue bricks & mortar; inc 5/m2 ties shot fired to concrete,m²,Groundworks,General Groundworks,Groundworks,72.25,E779,72.25,A779,External Works,1m|depth_1m|general_groundworks
GW0696,697,697,Brickwork; HB thick skin of facing brickwork laid against concrete; step riser; PC£450/1000; 2 courses high (160mm),m,Groundworks,General Groundworks,Groundworks,18.91,E780,18.91,A780,External Works,160mm|general_groundworks
GW0697,698,698,Brickwork; HB thick skin of facing brickwork laid against concrete; step riser; PC£450/1000; 3 courses high (235mm),m,Groundworks,General Groundworks,Groundworks,27.77,E781,27.77,A781,External Works,235mm|general_groundworks
GW0698,699,699,Brickwork; 1B thick wall in facing bricks; facework one side only; flemish bond; freestanding; PC£450/1000,m²,Groundworks,General Groundworks,Groundworks,170.72,E782,170.72,A782,External Works,general_groundworks
GW0699,700,700,Lay only brickwork; 1B thick wall in facing bricks; facework one side only; flemish bond; freestanding; free issue bricks & mortar,m²,Groundworks,General Groundworks,Groundworks,90.0,E783,90.0,A783,External Works,general_groundworks
GW0700,701,701,Brickwork; 1B thick wall in facing bricks; facework one side only; flemish garden bond; freestanding; PC£450/1000,m²,Groundworks,General Groundworks,Groundworks,170.72,E784,170.72,A784,External Works,general_groundworks
GW0701,702,702,EO for brick on edge coping; 1B wall,m,Groundworks,General Groundworks,Groundworks,6.25,E785,6.25,A785,External Works,general_groundworks
GW0702,703,703,100mm blockwork; lightweight concrete blocks,m²,Groundworks,General Groundworks,Groundworks,37.5,E786,37.5,A786,External Works,100mm|general_groundworks
GW0703,704,704,140mm blockwork; lightweight concrete blocks,m²,Groundworks,General Groundworks,Groundworks,48.75,E787,48.75,A787,External Works,140mm|general_groundworks
GW0704,705,705,200mm blockwork; lightweight concrete blocks,m²,Groundworks,General Groundworks,Groundworks,75.0,E788,75.0,A788,External Works,200mm|general_groundworks
GW0705,706,706,100mm blockwork; 7N dense concrete blocks,m²,Groundworks,General Groundworks,Groundworks,40.0,E789,40.0,A789,External Works,100mm|general_groundworks
GW0706,707,707,140mm blockwork; 7N dense concrete blocks,m²,Groundworks,General Groundworks,Groundworks,51.25,E790,51.25,A790,External Works,140mm|general_groundworks
GW0707,708,708,200mm blockwork; 7N dense concrete blocks,m²,Groundworks,General Groundworks,Groundworks,77.5,E791,77.5,A791,External Works,200mm|general_groundworks
GW0708,709,709,Form 100mm cavity inc 5 S/S ties/m2 & fill cavity with C30 concrete,m²,Groundworks,General Filling,Filling,51.77,E792,51.77,A792,External Works,100mm|general_filling
GW0709,710,710,Form 350mm cavity inc 5 S/S ties/m2 & fill cavity with C30 concrete,m²,Groundworks,General Filling,Filling,156.83,E793,156.83,A793,External Works,350mm|general_filling
GW0710,711,711,Form 100mm cavity inc 5 S/S ties/m2 & 100mm Dritherm cavity insulation,m²,Groundworks,General Groundworks,Groundworks,28.75,E794,28.75,A794,External Works,100mm|general_groundworks
GW0711,712,712,Footing for one brick wall including 550 x 500m deep trench & 550 x 300 concrete strip footing,m,Groundworks,Surface Preparation,Groundworks,69.45,E795,69.45,A795,External Works,500m|trench|surface_preparation
GW0712,713,713,Footing for brick wall including 900 x 500m deep trench & 900 x 300 concrete strip footing,m,Groundworks,Surface Preparation,Groundworks,82.25,E796,82.25,A796,External Works,500m|trench|surface_preparation
GW0713,714,714,Footing for brick wall including 600 x 900m deep trench & 600 x 600 concrete strip footing,m,Groundworks,Surface Preparation,Groundworks,105.41,E797,105.41,A797,External Works,900m|trench|surface_preparation
GW0714,715,715,BOE coping,m,Groundworks,General Groundworks,Groundworks,,,,A798,External Works,general_groundworks
GW0715,716,716,Cut slip bricks at edge of PC flooring,m,Groundworks,General Groundworks,Groundworks,12.5,E799,12.5,A799,External Works,general_groundworks
GW0716,717,717,Forming cavity with 4nr butterfly ties/m2; not exceeding 100mm wide,m²,Groundworks,General Groundworks,Groundworks,4.0,E800,4.0,A800,External Works,100mm|general_groundworks
GW0717,718,718,Cavity wall insulation; 100mm thk,m²,Groundworks,General Groundworks,Groundworks,18.74,E801,18.74,A801,External Works,100mm|general_groundworks
GW0718,719,719,DPC 100 wide,m,Groundworks,General Groundworks,Groundworks,5.03,E802,5.03,A802,External Works,general_groundworks
GW0719,720,720,DPC 140 wide,m,Groundworks,General Groundworks,Groundworks,6.56,E803,6.56,A803,External Works,general_groundworks
GW0720,721,721,DPC 215 wide,m,Groundworks,General Groundworks,Groundworks,8.49,E804,8.49,A804,External Works,general_groundworks
GW0721,722,722,215 x 215 x 2.0m 4HR RC lintel,nr,Groundworks,General Groundworks,Groundworks,677.8,E805,677.8,A805,External Works,0m|general_groundworks
GW0722,723,723,Plain; isolation joint; 20mm filler; not exceeding 300mm wide; mastic both sides,m,Groundworks,General Filling,Filling,18.72,E806,18.72,A806,External Works,20mm|300mm|general_filling
GW0723,724,724,Sub station louvred HD metal double doors including steel frame and threshold; powder coated finish; 1585 x 2100; by Sunray Engineering,nr,Groundworks,General Groundworks,Groundworks,9212.69,E807,9212.69,A807,External Works,general_groundworks
GW0724,725,725,Sub station louvred ventilation panel; powder coated finish; 1585 x 975; by Sunray Engineering,nr,Groundworks,General Groundworks,Groundworks,2319.7,E808,2319.7,A808,External Works,general_groundworks
GW0725,726,726,Cast in Sunray Engineering mesh grid flooring to service trench; 38mm thick; spans not exceeding 1.5m,m²,Groundworks,General Groundworks,Groundworks,596.62,E809,596.62,A809,External Works,38mm|5m|depth_1m|trench|general_groundworks
GW0726,727,727,Brickwork; 1B thick retaining wall; PC£400/1000,m²,Groundworks,General Groundworks,Groundworks,131.59,E812,131.59,A812,External Works,general_groundworks
GW0727,728,728,Brickwork; 1B thick retaining wall; free issue bricks,m²,Groundworks,General Groundworks,Groundworks,68.59,E813,68.59,A813,External Works,general_groundworks
GW0728,729,729,Brickwork; 1.5B thick retaining wall; PC£400/1000,m²,Groundworks,General Groundworks,Groundworks,199.72,E814,199.72,A814,External Works,general_groundworks
GW0729,730,730,Brickwork; 2B thick retaining wall; PC£400/1000,m²,Groundworks,General Groundworks,Groundworks,263.91,E815,263.91,A815,External Works,general_groundworks
GW0730,731,731,Steproc retaining wall; mm thk,m²,Groundworks,General Groundworks,Groundworks,,,,A816,External Works,general_groundworks
GW0731,732,732,Steproc retaining wall; mm thk,m²,Groundworks,General Groundworks,Groundworks,,,,A817,External Works,general_groundworks
GW0732,733,733,Endura retaining wall; mm thk,m²,Groundworks,General Groundworks,Groundworks,,,,A818,External Works,general_groundworks
GW0733,734,734,Endura retaining wall; mm thk,m²,Groundworks,General Groundworks,Groundworks,,,,A819,External Works,general_groundworks
GW0734,735,735,PC conc Redi-Rock retaining wall system; cobblestone interlocking blocks; 1170 lg x 460 high x 710/1040/1520 deep blocks (0.538m2),m²,Groundworks,Rock Excavation,Groundworks,485.24,E820,485.24,A820,External Works,rock|rock_excavation
GW0735,736,736,Unilog retaining walls; 100dia x 500-750mm retained hgt; vert @ 100c/s,m,Groundworks,General Groundworks,Groundworks,166.27,E821,166.27,A821,External Works,750mm|general_groundworks
GW0736,737,737,Unilog retaining walls; 100dia x 750-1000mm retained hgt; vert @ 100c/s,m,Groundworks,General Groundworks,Groundworks,220.86,E822,220.86,A822,External Works,1000mm|general_groundworks
GW0737,738,738,Unilog retaining walls; 100dia x 1000-1250mm retained; vert @ 100c/s,m,Groundworks,General Groundworks,Groundworks,275.44,E823,275.44,A823,External Works,1250mm|general_groundworks
GW0738,739,739,Unilog retaining walls; 100dia x 1250-1500m retained hgt; vert @ 100c/s,m,Groundworks,General Groundworks,Groundworks,330.03,E824,330.03,A824,External Works,1500m|general_groundworks
GW0739,740,740,Unilog retaining walls; 150dia x 1500-1750m retained hgt; vert @ 150c/s,m,Groundworks,General Groundworks,Groundworks,384.74,E825,384.74,A825,External Works,1750m|general_groundworks
GW0740,741,741,Unilog retaining walls; 150dia x 1750-2000mm retained hgt; vert @ 150c/s,m,Groundworks,General Groundworks,Groundworks,439.34,E826,439.34,A826,External Works,2000mm|general_groundworks
GW0741,742,742,Gabion cages; 1.0 x 1.0 x 1.0; 3mm wire (1.0m3),nr,Groundworks,General Groundworks,Groundworks,56.43,E827,56.43,A827,External Works,3mm|general_groundworks
GW0742,743,743,Gabion cages; 1.0 x 0.5 x 1.0; 3mm wire (0.5m3),nr,Groundworks,General Groundworks,Groundworks,41.43,E828,41.43,A828,External Works,3mm|general_groundworks
GW0743,744,744,Gabion cages; 1.0 x 0.75 x 0.75; 3mm wire (0.56m3),nr,Groundworks,General Groundworks,Groundworks,42.4,E829,42.4,A829,External Works,3mm|general_groundworks
GW0744,745,745,Gabion cages; 0.6 x 0.6 x 0.6; 3mm wire (0.22m3),nr,Groundworks,General Groundworks,Groundworks,38.43,E830,38.43,A830,External Works,3mm|general_groundworks
GW0745,746,746,Gabion cages; 0.5 x 0.5 x 0.5; 3mm wire (0.13m3),nr,Groundworks,General Groundworks,Groundworks,33.93,E831,33.93,A831,External Works,3mm|general_groundworks
GW0746,747,747,6G gabion fill; hand packed in place,m³,Groundworks,General Filling,Filling,281.21,E832,281.21,A832,External Works,general_filling
GW0747,748,748,"HW baulk timber; 125 x 250; bolted to posts with M16 bolts x 275lg, inc drill and counter bore at 850 c/s; single row",m,Groundworks,General Groundworks,Groundworks,53.92,E835,53.92,A835,External Works,general_groundworks
GW0748,749,749,"HW baulk timber; 125 x 225 x 2.6m lg; bolted to posts with M16 bolts x 250lg, inc drill and counter bore at 850 c/s; single sleeper high",m,Groundworks,General Groundworks,Groundworks,66.87,E836,66.87,A836,External Works,6m|general_groundworks
GW0749,750,750,"HW baulk timber; 125 x 225 x 2.6m lg; bolted to posts with M16 bolts x 250lg, inc drill and counter bore at 850 c/s; 3 sleepers high",m,Groundworks,General Groundworks,Groundworks,200.61,E837,200.61,A837,External Works,6m|general_groundworks
GW0750,751,751,"HW baulk timber; 125 x 225 x 2.6m lg; bolted to posts with M16 bolts x 250lg, inc drill and counter bore at 850 c/s; 5 sleepers high",m,Groundworks,General Groundworks,Groundworks,334.36,E838,334.36,A838,External Works,6m|general_groundworks
GW0751,752,752,200 x 200 HW (Greenheart/Ekki) timbers / fenders bolted to sheet pile river wall with fabricated steel brackets (meas sep),m,Groundworks,General Groundworks,Groundworks,241.56,E839,241.56,A839,External Works,general_groundworks
GW0752,753,753,200 x 75 HW (Greenheart/Ekki) timbers / fenders bolted to concrete capping beam,m,Groundworks,General Groundworks,Groundworks,111.41,E840,111.41,A840,External Works,general_groundworks
GW0753,754,754,Cutting 25 x 25 recess in HW fenders,m,Groundworks,General Groundworks,Groundworks,25.17,E841,25.17,A841,External Works,general_groundworks
GW0754,755,755,Cutting 100 x 100 splay,nr,Groundworks,General Groundworks,Groundworks,25.17,E842,25.17,A842,External Works,general_groundworks
GW0755,756,756,Drill 22mm dia hole thro' 200mm thick HW,nr,Groundworks,General Groundworks,Groundworks,14.46,E843,14.46,A843,External Works,22mm|200mm|general_groundworks
GW0756,757,757,Drill 18mm dia hole thro' 75mm thick HW,nr,Groundworks,General Groundworks,Groundworks,8.28,E844,8.28,A844,External Works,18mm|75mm|general_groundworks
GW0757,758,758,150x150x12 equal angle (27.3kg/m); 260mm lg; twice drilled; welded to sheet pile river wall,nr,Groundworks,General Groundworks,Groundworks,192.12,E847,192.12,A847,External Works,3kg|260mm|general_groundworks
GW0758,759,759,150x150x12 equal angle (27.3kg/m); 150mm lg; once drilled; welded to sheet pile river wall,nr,Groundworks,General Groundworks,Groundworks,134.88,E848,134.88,A848,External Works,3kg|150mm|general_groundworks
GW0759,760,760,150x90x12 unequal angle (21.6kg/m); 150mm lg; once drilled; welded to sheet pile river wall,nr,Groundworks,General Groundworks,Groundworks,93.74,E849,93.74,A849,External Works,6kg|150mm|general_groundworks
GW0760,761,761,"M20 bolt, washers, nut, 250mm lg",nr,Groundworks,General Groundworks,Groundworks,12.36,E850,12.36,A850,External Works,250mm|general_groundworks
GW0761,762,762,"M20 bolt, washers, packers, nut, 290mm lg",nr,Groundworks,General Groundworks,Groundworks,12.99,E851,12.99,A851,External Works,290mm|general_groundworks
GW0762,763,763,M16 Chemfix anchor; 300mm lg; inc drilling concrete,nr,Groundworks,General Groundworks,Groundworks,30.97,E852,30.97,A852,External Works,300mm|general_groundworks
GW0763,764,764,HD chain 8mm dia x 52mm lg links,m,Groundworks,General Groundworks,Groundworks,20.15,E853,20.15,A853,External Works,8mm|52mm|general_groundworks
GW0764,765,765,Fixing eyes and lock shackle; welded to SSP river wall,nr,Groundworks,General Groundworks,Groundworks,88.19,E854,88.19,A854,External Works,general_groundworks
GW0765,766,766,Brass demarcation stud; including drill paving and resin anchor,nr,Groundworks,General Groundworks,Groundworks,21.77,E857,21.77,A857,External Works,general_groundworks
GW0766,767,767,30mm stainless steel stud; including drilling paving and resin anchor,nr,Groundworks,General Groundworks,Groundworks,24.77,E858,24.77,A858,External Works,30mm|general_groundworks
GW0767,768,768,Anti skateboard stubs including drill concrete bench/coping and resin anchor,nr,Groundworks,General Groundworks,Groundworks,79.24,E859,79.24,A859,External Works,general_groundworks
GW0768,769,769,Conc foundation for bolt down furniture; 1.0 x 1.0 x 1.0; plain,nr,Groundworks,General Groundworks,Groundworks,240.91,E862,240.91,A862,External Works,foundation|general_groundworks
GW0769,770,770,Conc foundation for bolt down furniture; 0.75 x 0.75 x 1.0; plain,nr,Groundworks,General Groundworks,Groundworks,135.45,E863,135.45,A863,External Works,foundation|general_groundworks
GW0770,771,771,"Carefully remove existing bollard, set aside for re-use, take from store and fix in new position",nr,Groundworks,General Groundworks,Groundworks,141.97,E864,141.97,A864,External Works,general_groundworks
